#   Z    A  M_ej/M_sun
   60  156   7.231e-11
   60  157   1.503e-13
   60  158   3.782e-14
   60  159   1.381e-14
   60  160   2.703e-15
   60  161   9.084e-16
   60  162   5.789e-16
   60  163   1.864e-16
   60  164   7.946e-17
   60  165   2.300e-17
   60  166   1.104e-17
   61  143   1.147e-11
   61  144   7.899e-17
   61  145   2.168e-15
   61  147   1.615e-12
   61  148   3.933e-18
   61  149   3.425e-09
   61  150   2.833e-14
   61  151   1.389e-07
   61  152   2.119e-07
   61  153   1.823e-06
   61  154   2.189e-06
   61  155   1.151e-06
   61  156   7.043e-08
   61  157   1.498e-08
   61  158   4.724e-11
   61  159   5.999e-14
   61  160   3.322e-14
   61  161   9.362e-15
   61  162   1.853e-15
   61  163   1.437e-15
   61  164   3.721e-16
   61  165   1.797e-16
   61  166   6.014e-17
   61  167   4.199e-17
   61  168   1.039e-17
   62  142   2.117e-09
   62  143   1.246e-10
   62  144   3.320e-11
   62  145   8.709e-16
   62  146   8.684e-15
   62  147   9.572e-17
   62  148   2.516e-15
   62  149   4.091e-13
   62  150   1.918e-16
   62  151   3.830e-11
   62  152   2.943e-08
   62  153   2.550e-07
   62  154   6.943e-07
   62  155   3.096e-06
   62  156   6.721e-06
   62  157   3.572e-06
   62  158   5.182e-06
   62  159   3.075e-08
   62  160   8.438e-09
   62  161   2.812e-11
   62  162   4.601e-14
   62  163   1.115e-14
   62  164   4.758e-15
   62  165   1.217e-15
   62  166   4.741e-16
   62  167   1.061e-16
   62  168   1.046e-16
   62  169   2.856e-17
   62  170   1.616e-17
   63  143   2.122e-10
   63  144   4.050e-15
   63  145   4.850e-12
   63  146   5.335e-16
   63  147   1.801e-16
   63  148   1.104e-17
   63  149   8.474e-15
   63  153   3.943e-11
   63  154   3.341e-16
   63  155   8.572e-08
   63  156   1.005e-08
   63  157   4.244e-07
   63  158   1.092e-06
   63  159   5.982e-06
   63  160   1.112e-06
   63  161   4.362e-07
   63  162   2.264e-08
   63  163   2.521e-09
   63  164   1.080e-11
   63  165   7.593e-15
   63  166   1.517e-15
   63  167   7.400e-16
   63  168   2.023e-16
   63  169   2.195e-16
   63  170   6.703e-17
   63  171   3.357e-17
   63  172   1.402e-17
   64  152   2.947e-13
   64  153   1.975e-17
   64  155   1.339e-14
   64  156   2.134e-13
   64  157   2.316e-10
   64  158   1.316e-08
   64  159   3.056e-07
   64  160   3.458e-06
   64  161   3.184e-06
   64  162   5.689e-06
   64  163   2.548e-06
   64  164   1.513e-06
   64  165   2.071e-08
   64  166   3.312e-11
   64  167   1.054e-10
   64  168   1.802e-15
   64  169   4.238e-16
   64  170   4.360e-16
   64  171   1.045e-16
   64  172   9.240e-17
   64  173   2.933e-17
   64  174   1.918e-17
   65  153   2.772e-14
   65  155   5.493e-15
   65  157   1.334e-16
   65  159   1.360e-10
   65  160   2.444e-15
   65  161   6.770e-07
   65  162   6.088e-07
   65  163   3.284e-06
   65  164   3.493e-06
   65  165   4.455e-06
   65  166   4.644e-07
   65  167   1.813e-07
   65  168   2.117e-09
   65  169   8.727e-12
   65  170   6.603e-16
   65  171   1.337e-13
   65  172   1.752e-16
   65  173   7.901e-17
   65  174   3.140e-17
   66  154   5.305e-09
   66  155   5.091e-12
   66  156   1.238e-11
   66  157   1.041e-13
   66  158   2.849e-14
   66  159   3.505e-16
   66  160   2.282e-15
   66  161   3.011e-11
   66  162   4.073e-08
   66  163   9.946e-08
   66  164   8.203e-07
   66  165   2.362e-06
   66  166   4.460e-06
   66  167   3.008e-06
   66  168   2.588e-06
   66  169   6.219e-07
   66  170   1.787e-06
   66  171   3.161e-10
   66  172   1.874e-09
   66  173   6.215e-16
   66  174   1.479e-16
   67  155   1.960e-10
   67  156   3.778e-14
   67  157   1.033e-12
   67  158   3.037e-16
   67  159   9.748e-15
   67  160   9.904e-14
   67  161   6.664e-16
   67  163   7.895e-17
   67  165   8.876e-09
   67  166   6.588e-10
   67  167   3.879e-07
   67  168   2.543e-07
   67  169   2.021e-06
   67  170   2.222e-06
   67  171   1.173e-06
   67  172   4.406e-07
   67  173   2.525e-07
   67  174   4.183e-11
   67  175   5.307e-12
   68  160   1.514e-10
   68  161   1.496e-13
   68  162   7.922e-12
   68  163   7.842e-15
   68  164   1.539e-14
   68  165   7.870e-18
   68  166   1.757e-13
   68  167   9.657e-10
   68  168   4.629e-08
   68  169   3.023e-07
   68  170   5.658e-07
   68  171   2.272e-06
   68  172   3.634e-06
   68  173   1.682e-06
   68  174   2.511e-06
   68  175   1.196e-06
   68  176   2.237e-07
   68  177   1.851e-08
   68  178   3.928e-11
   68  179   1.659e-13
   69  161   3.050e-12
   69  162   8.105e-16
   69  163   5.410e-13
   69  164   6.237e-17
   69  165   1.042e-14
   69  166   7.455e-14
   69  167   7.278e-15
   69  169   9.437e-12
   69  170   8.758e-17
   69  171   3.017e-09
   69  172   8.535e-10
   69  173   1.151e-06
   69  174   8.480e-07
   69  175   1.569e-06
   69  176   1.511e-06
   69  177   1.077e-06
   69  178   2.675e-08
   69  179   1.249e-09
   69  180   3.060e-13
   69  181   9.556e-16
   70  166   2.209e-10
   70  167   1.370e-13
   70  168   7.076e-12
   70  169   9.192e-16
   70  170   6.904e-13
   70  171   2.420e-15
   70  172   9.312e-14
   70  173   1.128e-09
   70  174   9.068e-08
   70  175   6.468e-08
   70  176   7.191e-07
   70  177   1.591e-06
   70  178   2.615e-06
   70  179   2.332e-06
   70  180   1.475e-06
   70  181   3.940e-07
   70  182   9.583e-09
   70  183   1.568e-11
   70  184   5.516e-13
   70  186   6.375e-16
   70  187   2.021e-17
   71  167   4.999e-12
   71  168   5.687e-15
   71  169   5.871e-13
   71  170   2.592e-17
   71  171   1.302e-11
   71  172   6.661e-16
   71  173   2.177e-16
   71  175   4.300e-12
   71  176   6.845e-18
   71  177   7.834e-09
   71  178   2.940e-08
   71  179   2.927e-07
   71  180   7.221e-07
   71  181   1.203e-06
   71  182   7.081e-07
   71  183   1.880e-07
   71  184   1.842e-08
   71  185   1.570e-09
   71  186   5.587e-12
   71  187   1.322e-13
   72  174   5.999e-10
   72  175   9.828e-14
   72  176   1.813e-17
   72  177   3.047e-13
   72  178   4.839e-10
   72  179   5.452e-10
   72  180   7.575e-08
   72  181   2.556e-07
   72  182   3.913e-07
   72  183   3.395e-07
   72  184   4.064e-07
   72  185   4.010e-07
   72  186   7.200e-07
   72  187   5.852e-11
   72  188   2.894e-07
   72  189   2.539e-09
   72  190   1.895e-09
   72  191   5.841e-16
   72  192   1.989e-14
   73  175   2.693e-11
   73  176   1.271e-15
   73  177   1.386e-15
   73  178   4.488e-14
   73  179   4.070e-14
   73  181   1.831e-12
   73  182   5.595e-18
   73  183   3.469e-09
   73  184   1.292e-09
   73  185   1.204e-07
   73  186   3.223e-07
   73  187   8.666e-07
   73  188   2.115e-07
   73  189   1.770e-08
   73  190   2.693e-09
   73  191   1.953e-08
   73  192   9.181e-14
   73  193   1.568e-11
   73  194   7.830e-18
   74  178   1.299e-09
   74  179   2.313e-12
   74  180   2.772e-15
   74  181   6.727e-17
   74  182   1.677e-16
   74  183   1.879e-13
   74  184   1.111e-12
   74  185   1.279e-09
   74  186   1.746e-08
   74  187   4.429e-07
   74  188   8.709e-07
   74  189   1.606e-06
   74  190   1.649e-06
   74  191   1.306e-06
   74  192   3.679e-06
   74  193   1.365e-07
   74  194   5.746e-07
   74  195   5.710e-10
   74  196   9.884e-11
   75  179   3.491e-11
   75  180   3.478e-15
   75  181   6.924e-14
   75  182   1.141e-13
   75  183   2.261e-16
   75  185   4.248e-15
   75  187   1.649e-10
   75  188   4.691e-12
   75  189   1.232e-07
   75  190   4.219e-08
   75  191   1.384e-06
   75  192   4.787e-07
   75  193   9.814e-06
   75  194   1.455e-06
   75  195   7.552e-09
   75  196   2.062e-10
   75  197   3.311e-07
   75  198   1.415e-13
   75  199   1.788e-09
   75  200   3.181e-12
   76  182   1.302e-10
   76  183   5.644e-14
   76  184   3.657e-13
   76  185   9.697e-16
   76  186   1.366e-12
   76  187   4.240e-17
   76  188   1.658e-15
   76  189   3.788e-11
   76  190   6.773e-09
   76  191   7.740e-08
   76  192   1.688e-06
   76  193   1.634e-06
   76  194   9.011e-06
   76  195   1.631e-05
   76  196   3.605e-05
   76  197   2.175e-05
   76  198   9.146e-06
   76  199   7.800e-09
   76  200   2.421e-09
   76  201   2.899e-08
   76  202   5.163e-15
   77  183   5.701e-13
   77  184   1.619e-16
   77  185   3.590e-14
   77  186   7.487e-18
   77  187   1.593e-14
   77  189   1.802e-16
   77  191   1.267e-12
   77  193   4.301e-10
   77  194   1.713e-12
   77  195   1.727e-06
   77  196   6.108e-07
   77  197   7.275e-06
   77  198   1.419e-06
   77  199   5.368e-08
   77  200   1.658e-07
   77  201   1.408e-06
   77  202   4.413e-09
   77  203   5.555e-13
   78  190   5.065e-10
   78  191   1.789e-13
   78  192   1.297e-16
   78  193   1.065e-17
   78  194   5.628e-16
   78  195   5.671e-09
   78  196   4.318e-07
   78  197   6.533e-07
   78  198   1.564e-05
   78  199   3.189e-05
   78  200   1.911e-05
   78  201   5.234e-06
   78  202   1.077e-06
   78  203   1.327e-09
   78  204   9.977e-10
   79  191   1.964e-11
   79  192   1.008e-15
   79  193   9.784e-15
   79  194   1.673e-17
   79  195   5.511e-16
   79  197   1.947e-10
   79  198   4.757e-16
   79  199   8.639e-07
   79  200   2.009e-08
   79  201   1.426e-06
   79  202   1.759e-10
   79  203   1.613e-07
   79  204   1.100e-07
   79  205   3.477e-08
   79  206   3.240e-17
   79  207   1.914e-12
   80  194   3.350e-09
   80  195   4.521e-13
   80  196   4.337e-16
   80  199   8.619e-11
   80  200   1.853e-10
   80  201   2.248e-08
   80  202   2.628e-10
   80  203   2.197e-07
   80  204   3.261e-07
   80  205   1.951e-07
   80  206   2.062e-07
   80  207   2.973e-07
   80  208   1.859e-07
   80  209   5.578e-08
   80  210   4.101e-15
   81  195   1.839e-11
   81  196   9.697e-15
   81  197   2.767e-16
   81  199   7.969e-14
   81  200   6.477e-17
   81  203   1.789e-12
   81  204   1.607e-17
   81  205   3.031e-08
   81  206   2.494e-08
   81  207   1.160e-07
   81  208   4.262e-09
   81  209   2.191e-07
   81  210   1.974e-07
   81  211   1.533e-09
   81  212   3.955e-16
   81  213   1.757e-07
   81  214   6.216e-16
   82  199   6.207e-12
   82  200   7.279e-14
   82  201   1.700e-17
   82  206   3.510e-09
   82  207   1.452e-08
   82  208   8.528e-10
   82  209   8.519e-08
   82  210   2.561e-07
   82  211   3.421e-07
   82  212   3.680e-07
   82  213   3.684e-07
   82  214   7.721e-07
   82  215   3.810e-07
   82  216   5.737e-07
   82  217   1.604e-08
   82  218   2.434e-09
   82  219   6.689e-09
   82  220   8.559e-15
   82  221   1.326e-09
   82  222   2.191e-17
   83  200   5.842e-15
   83  201   9.671e-17
   83  209   2.042e-10
   83  210   1.400e-14
   83  211   6.941e-09
   83  212   6.103e-10
   83  213   2.138e-08
   83  214   2.959e-08
   83  215   2.057e-07
   83  216   2.353e-08
   83  217   3.331e-07
   83  218   1.015e-07
   83  219   1.371e-07
   83  220   1.049e-08
   83  221   9.090e-10
   83  222   1.883e-14
   83  223   8.165e-14
   83  224   1.845e-17
   84  211   7.773e-14
   84  213   2.839e-17
   84  214   4.078e-15
   84  215   8.142e-13
   84  216   3.560e-11
   84  217   5.244e-09
   84  218   3.213e-07
   84  219   3.939e-07
   84  220   4.029e-07
   84  221   4.677e-07
   84  222   5.301e-07
   84  223   4.138e-09
   84  224   3.414e-10
   84  225   4.574e-13
   84  226   5.283e-17
   84  227   1.628e-16
   85  217   7.639e-14
   85  218   5.146e-13
   85  219   1.347e-08
   85  220   4.659e-08
   85  221   2.313e-07
   85  222   3.731e-08
   85  223   2.200e-07
   85  224   3.687e-07
   85  225   1.410e-07
   85  226   1.457e-09
   85  227   2.257e-10
   85  228   3.980e-12
   85  229   3.612e-15
   85  231   4.943e-17
   86  218   1.207e-17
   86  219   2.610e-11
   86  220   4.070e-09
   86  221   5.622e-08
   86  222   2.755e-08
   86  223   3.700e-07
   86  224   4.093e-07
   86  225   1.125e-06
   86  226   8.437e-07
   86  227   9.582e-08
   86  228   3.871e-07
   86  229   1.277e-08
   86  230   2.598e-10
   86  231   1.965e-14
   86  232   1.189e-12
   86  233   1.936e-17
   87  221   6.160e-10
   87  222   3.656e-15
   87  223   8.328e-09
   87  224   1.963e-09
   87  225   1.678e-07
   87  226   6.491e-08
   87  227   9.208e-07
   87  228   2.602e-07
   87  229   6.649e-07
   87  230   6.234e-08
   87  231   6.544e-08
   87  232   1.620e-10
   87  233   2.742e-09
   87  234   1.217e-13
   87  235   7.096e-15
   88  222   7.489e-17
   88  223   1.387e-10
   88  224   2.278e-10
   88  225   1.933e-08
   88  226   4.732e-08
   88  227   2.936e-07
   88  228   3.459e-07
   88  229   1.003e-06
   88  230   1.006e-06
   88  231   1.179e-06
   88  232   1.474e-06
   88  233   3.871e-07
   88  234   1.882e-07
   88  235   1.553e-08
   88  236   1.397e-10
   88  237   9.579e-13
   88  238   3.541e-16
   89  225   2.918e-13
   89  226   4.285e-18
   89  227   3.047e-09
   89  228   9.836e-14
   89  229   1.451e-07
   89  230   6.462e-09
   89  231   6.161e-07
   89  232   2.919e-07
   89  233   1.464e-06
   89  234   5.223e-07
   89  235   8.090e-07
   89  236   4.911e-08
   89  237   2.870e-08
   89  238   6.723e-10
   89  239   1.090e-10
   89  240   5.994e-15
   89  241   1.949e-12
   90  227   8.238e-17
   90  228   1.124e-16
   90  229   8.654e-10
   90  230   1.427e-09
   90  231   4.024e-08
   90  232   8.306e-08
   90  233   4.179e-07
   90  234   7.323e-07
   90  235   9.837e-07
   90  236   1.118e-06
   90  237   1.496e-06
   90  238   7.989e-07
   90  239   3.621e-07
   90  240   1.387e-07
   90  241   8.109e-09
   90  242   8.722e-08
   90  243   1.071e-10
   90  244   2.470e-13
   90  245   9.993e-14
   91  231   8.883e-12
   91  232   1.970e-16
   91  233   7.902e-09
   91  234   1.050e-11
   91  235   7.446e-08
   91  236   2.154e-08
   91  237   2.688e-07
   91  238   6.782e-08
   91  239   6.171e-07
   91  240   2.740e-07
   91  241   4.866e-07
   91  242   4.328e-08
   91  243   1.372e-07
   91  244   9.640e-10
   91  245   5.469e-12
   91  246   6.384e-13
   91  247   4.789e-18
   92  233   6.153e-14
   92  234   8.902e-15
   92  235   1.109e-09
   92  236   1.036e-09
   92  237   1.477e-08
   92  238   1.622e-08
   92  239   3.383e-09
   92  240   3.426e-07
   92  241   6.196e-07
   92  242   1.033e-06
   92  243   3.700e-07
   92  244   5.587e-07
   92  245   2.703e-07
   92  246   3.672e-09
   92  247   2.651e-10
   92  248   3.535e-12
   92  249   2.802e-12
   92  250   7.599e-16
   92  251   2.071e-13
   93  237   5.084e-13
   93  238   2.014e-17
   93  239   5.603e-11
   93  240   1.910e-10
   93  241   1.331e-08
   93  242   3.539e-08
   93  243   3.756e-07
   93  244   3.388e-07
   93  245   6.117e-07
   93  246   1.924e-08
   93  247   3.617e-08
   93  248   4.255e-11
   93  249   2.772e-12
   93  250   3.359e-13
   93  251   9.086e-14
   93  252   4.956e-18
   94  239   4.842e-15
   94  240   1.026e-12
   94  241   3.429e-10
   94  242   6.944e-09
   94  243   1.018e-07
   94  244   8.539e-08
   94  245   5.797e-07
   94  246   7.270e-07
   94  247   8.421e-07
   94  248   6.659e-07
   94  249   7.703e-07
   94  250   6.601e-08
   94  251   1.594e-08
   94  252   1.366e-08
   94  253   3.013e-09
   94  254   2.196e-13
   94  255   1.100e-15
   95  241   1.252e-17
   95  243   1.159e-10
   95  244   3.884e-15
   95  245   4.105e-10
   95  246   3.268e-11
   95  247   1.844e-10
   95  248   1.041e-07
   95  249   2.612e-07
